"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,10,"EV","ExpressJet Airlines LLC","MCI","Kansas City, MO: Kansas City International",23.00,5.00,2.00,0.80,2.00,0.00,0.20,0.00,0.00,202.00,126.00,16.00,56.00,0.00,4.00,
2019,10,"EV","ExpressJet Airlines LLC","MEM","Memphis, TN: Memphis International",110.00,36.00,8.44,0.95,12.05,0.00,14.56,2.00,0.00,2639.00,1062.00,143.00,471.00,0.00,963.00,
2019,10,"EV","ExpressJet Airlines LLC","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",44.00,15.00,3.32,0.00,8.35,0.00,3.33,1.00,0.00,727.00,205.00,0.00,255.00,0.00,267.00,
2019,10,"EV","ExpressJet Airlines LLC","MKE","Milwaukee, WI: General Mitchell International",27.00,4.00,1.54,0.00,2.00,0.00,0.46,0.00,0.00,84.00,29.00,0.00,44.00,0.00,11.00,
2019,10,"EV","ExpressJet Airlines LLC","MLU","Monroe, LA: Monroe Regional",58.00,9.00,3.44,0.00,2.15,0.00,3.41,2.00,1.00,523.00,230.00,0.00,103.00,0.00,190.00,
2019,10,"EV","ExpressJet Airlines LLC","MOB","Mobile, AL: Mobile Regional",65.00,16.00,2.36,0.02,6.34,0.00,7.28,0.00,1.00,854.00,152.00,1.00,233.00,0.00,468.00,
2019,10,"EV","ExpressJet Airlines LLC","MSN","Madison, WI: Dane County Regional-Truax Field",75.00,15.00,2.63,0.00,6.37,0.00,6.01,1.00,0.00,1180.00,298.00,0.00,187.00,0.00,695.00,
2019,10,"EV","ExpressJet Airlines LLC","MSP","Minneapolis, MN: Minneapolis-St Paul International",45.00,12.00,2.74,0.00,5.70,0.00,3.57,0.00,0.00,681.00,166.00,0.00,253.00,0.00,262.00,
2019,10,"EV","ExpressJet Airlines LLC","OKC","Oklahoma City, OK: Will Rogers World",12.00,3.00,0.00,0.00,2.04,0.00,0.96,0.00,0.00,418.00,0.00,0.00,375.00,0.00,43.00,
2019,10,"EV","ExpressJet Airlines LLC","OMA","Omaha, NE: Eppley Airfield",37.00,10.00,5.16,0.00,3.02,0.00,1.82,0.00,2.00,2344.00,1932.00,0.00,222.00,0.00,190.00,
2019,10,"EV","ExpressJet Airlines LLC","ORD","Chicago, IL: Chicago O'Hare International",1033.00,175.00,25.40,1.12,72.85,0.00,75.64,4.00,0.00,15013.00,5476.00,58.00,3607.00,0.00,5872.00,
2019,10,"EV","ExpressJet Airlines LLC","ORF","Norfolk, VA: Norfolk International",80.00,15.00,4.42,1.88,3.66,0.00,5.05,2.00,0.00,1051.00,330.00,120.00,215.00,0.00,386.00,
2019,10,"EV","ExpressJet Airlines LLC","PIA","Peoria, IL: General Downing - Peoria International",4.00,1.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,73.00,72.00,0.00,1.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","PIT","Pittsburgh, PA: Pittsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","PNS","Pensacola, FL: Pensacola International",71.00,12.00,2.54,0.00,5.68,0.00,3.78,0.00,0.00,746.00,195.00,0.00,210.00,0.00,341.00,
2019,10,"EV","ExpressJet Airlines LLC","PVD","Providence, RI: Theodore Francis Green State",38.00,9.00,3.77,0.00,2.24,0.00,2.99,0.00,0.00,539.00,165.00,0.00,81.00,0.00,293.00,
2019,10,"EV","ExpressJet Airlines LLC","PWM","Portland, ME: Portland International Jetport",47.00,6.00,3.24,0.00,0.63,0.00,2.13,1.00,0.00,422.00,270.00,0.00,47.00,0.00,105.00,
2019,10,"EV","ExpressJet Airlines LLC","RDU","Raleigh/Durham, NC: Raleigh-Durham International",17.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,196.00,58.00,0.00,138.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","RIC","Richmond, VA: Richmond International",168.00,39.00,10.23,0.00,10.21,0.00,18.56,0.00,0.00,2740.00,1038.00,0.00,364.00,0.00,1338.00,
2019,10,"EV","ExpressJet Airlines LLC","ROC","Rochester, NY: Greater Rochester International",18.00,4.00,0.00,0.00,0.71,0.00,3.29,3.00,0.00,398.00,0.00,0.00,23.00,0.00,375.00,
2019,10,"EV","ExpressJet Airlines LLC","RST","Rochester, MN: Rochester International",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","SAT","San Antonio, TX: San Antonio International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","SAV","Savannah, GA: Savannah/Hilton Head International",39.00,10.00,2.30,0.00,3.75,0.00,3.96,0.00,0.00,381.00,141.00,0.00,102.00,0.00,138.00,
2019,10,"EV","ExpressJet Airlines LLC","SBN","South Bend, IN: South Bend International",33.00,5.00,0.69,0.00,3.45,0.00,0.87,0.00,0.00,203.00,86.00,0.00,104.00,0.00,13.00,
2019,10,"EV","ExpressJet Airlines LLC","SCE","State College, PA: University Park",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","SDF","Louisville, KY: Louisville Muhammad Ali International",26.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,217.00,164.00,0.00,53.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","SGF","Springfield, MO: Springfield-Branson National",44.00,7.00,1.92,0.14,3.16,0.00,1.79,0.00,0.00,375.00,187.00,5.00,134.00,0.00,49.00,
2019,10,"EV","ExpressJet Airlines LLC","SHV","Shreveport, LA: Shreveport Regional",70.00,9.00,4.10,0.00,3.70,0.00,1.20,0.00,1.00,564.00,308.00,0.00,145.00,0.00,111.00,
2019,10,"EV","ExpressJet Airlines LLC","SLC","Salt Lake City, UT: Salt Lake City International",5.00,2.00,0.09,0.00,1.91,0.00,0.00,0.00,0.00,62.00,3.00,0.00,59.00,0.00,0.00,
2019,10,"EV","ExpressJet Airlines LLC","STL","St. Louis, MO: St Louis Lambert International",195.00,58.00,11.38,1.74,19.66,0.00,25.22,1.00,0.00,2980.00,715.00,152.00,582.00,0.00,1531.00,
2019,10,"EV","ExpressJet Airlines LLC","SYR","Syracuse, NY: Syracuse Hancock International",24.00,6.00,0.00,0.00,2.15,0.00,3.85,3.00,0.00,263.00,0.00,0.00,45.00,0.00,218.00,
2019,10,"EV","ExpressJet Airlines LLC","TUL","Tulsa, OK: Tulsa International",91.00,24.00,4.20,0.44,11.35,0.00,8.01,1.00,1.00,1094.00,258.00,7.00,436.00,0.00,393.00,
2019,10,"EV","ExpressJet Airlines LLC","TYS","Knoxville, TN: McGhee Tyson",176.00,34.00,6.81,0.00,11.83,0.00,15.36,1.00,0.00,2144.00,351.00,0.00,577.00,0.00,1216.00,
2019,10,"EV","ExpressJet Airlines LLC","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",60.00,11.00,2.66,1.44,3.75,0.00,3.14,0.00,0.00,628.00,202.00,95.00,153.00,0.00,178.00,
2019,10,"EV","ExpressJet Airlines LLC","XNA","Fayetteville, AR: Northwest Arkansas Regional",29.00,3.00,0.28,0.00,2.00,0.00,0.72,0.00,0.00,318.00,7.00,0.00,293.00,0.00,18.00,
2019,10,"F9","Frontier Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",17.00,1.00,0.00,0.00,0.01,0.00,0.99,1.00,0.00,270.00,0.00,0.00,2.00,0.00,268.00,
2019,10,"F9","Frontier Airlines Inc.","ALB","Albany, NY: Albany International",41.00,7.00,3.82,0.94,0.24,0.00,2.00,0.00,0.00,327.00,183.00,46.00,13.00,0.00,85.00,
2019,10,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",381.00,104.00,26.14,0.91,37.67,0.00,39.27,3.00,0.00,6899.00,1565.00,53.00,1853.00,0.00,3428.00,
2019,10,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",326.00,64.00,19.25,0.14,17.34,0.00,27.27,6.00,1.00,5504.00,1646.00,5.00,876.00,0.00,2977.00,
2019,10,"F9","Frontier Airlines Inc.","BDL","Hartford, CT: Bradley International",42.00,6.00,2.16,0.83,1.01,0.00,2.00,2.00,0.00,323.00,174.00,40.00,34.00,0.00,75.00,
2019,10,"F9","Frontier Airlines Inc.","BFM","Mobile, AL: Mobile Downtown",22.00,5.00,1.20,0.00,1.86,0.00,1.94,1.00,0.00,355.00,49.00,0.00,94.00,0.00,212.00,
2019,10,"F9","Frontier Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",13.00,1.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,61.00,0.00,0.00,46.00,0.00,15.00,
2019,10,"F9","Frontier Airlines Inc.","BIL","Billings, MT: Billings Logan International",14.00,7.00,1.63,0.11,1.11,0.00,4.16,1.00,0.00,440.00,51.00,4.00,42.00,0.00,343.00,
2019,10,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",14.00,3.00,0.23,0.00,2.12,0.00,0.65,0.00,0.00,273.00,25.00,0.00,168.00,0.00,80.00,
2019,10,"F9","Frontier Airlines Inc.","BKG","Branson, MO: Branson Airport",35.00,5.00,2.25,0.00,2.58,0.00,0.17,0.00,0.00,278.00,97.00,0.00,164.00,0.00,17.00,
2019,10,"F9","Frontier Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",28.00,8.00,1.63,0.22,3.51,0.00,2.63,0.00,0.00,495.00,75.00,16.00,211.00,0.00,193.00,
2019,10,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",114.00,26.00,7.58,0.52,4.48,0.00,13.42,2.00,0.00,2048.00,722.00,25.00,194.00,0.00,1107.00,
2019,10,"F9","Frontier Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",9.00,3.00,0.85,0.00,0.50,0.00,1.65,0.00,0.00,166.00,52.00,0.00,36.00,0.00,78.00,
2019,10,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",79.00,14.00,4.06,0.00,3.07,0.00,6.87,0.00,0.00,856.00,148.00,0.00,155.00,0.00,553.00,
2019,10,"F9","Frontier Airlines Inc.","BTV","Burlington, VT: Burlington International",13.00,2.00,0.00,0.00,1.54,0.00,0.46,0.00,0.00,79.00,0.00,0.00,53.00,0.00,26.00,
2019,10,"F9","Frontier Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",56.00,8.00,2.56,0.14,2.89,0.00,2.42,0.00,0.00,616.00,264.00,12.00,193.00,0.00,147.00,
2019,10,"F9","Frontier Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,6.00,2.16,0.63,2.31,0.00,0.90,0.00,0.00,497.00,316.00,25.00,137.00,0.00,19.00,
2019,10,"F9","Frontier Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",17.00,4.00,1.30,0.00,1.72,0.00,0.98,0.00,0.00,205.00,47.00,0.00,62.00,0.00,96.00,
2019,10,"F9","Frontier Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",52.00,11.00,2.11,0.00,3.44,0.00,5.45,1.00,0.00,717.00,292.00,0.00,129.00,0.00,296.00,
2019,10,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",22.00,2.00,0.60,0.00,0.40,0.00,1.00,1.00,0.00,50.00,15.00,0.00,10.00,0.00,25.00,
2019,10,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",259.00,46.00,18.93,0.96,11.41,0.00,14.70,2.00,0.00,3246.00,1472.00,107.00,517.00,0.00,1150.00,
2019,10,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",157.00,37.00,12.06,0.00,8.37,0.00,16.58,0.00,0.00,2681.00,897.00,0.00,375.00,0.00,1409.00,
2019,10,"F9","Frontier Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",25.00,6.00,2.27,0.00,1.10,0.00,2.62,0.00,0.00,384.00,48.00,0.00,43.00,0.00,293.00,
2019,10,"F9","Frontier Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",149.00,22.00,5.04,1.00,4.07,0.00,11.88,0.00,0.00,2152.00,730.00,20.00,305.00,0.00,1097.00,
2019,10,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",302.00,65.00,20.00,0.00,8.70,0.00,36.30,6.00,0.00,4591.00,1362.00,0.00,426.00,0.00,2803.00,
2019,10,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",93.00,24.00,8.28,0.64,5.92,0.00,9.16,2.00,1.00,1622.00,525.00,54.00,278.00,0.00,765.00,
2019,10,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2655.00,691.00,151.76,4.86,295.87,0.00,238.50,53.00,0.00,50261.00,10674.00,853.00,17998.00,0.00,20736.00,
2019,10,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",119.00,36.00,8.01,1.44,13.26,0.00,13.29,0.00,0.00,2483.00,298.00,147.00,1059.00,0.00,979.00,
2019,10,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",17.00,3.00,0.93,0.00,0.73,0.00,1.34,0.00,0.00,383.00,133.00,0.00,19.00,0.00,231.00,
2019,10,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",105.00,27.00,13.55,0.00,8.28,0.00,5.17,2.00,0.00,1667.00,1039.00,0.00,334.00,0.00,294.00,
2019,10,"F9","Frontier Airlines Inc.","ELP","El Paso, TX: El Paso International",17.00,2.00,0.01,0.39,0.61,0.00,0.99,0.00,0.00,352.00,3.00,30.00,47.00,0.00,272.00,
2019,10,"F9","Frontier Airlines Inc.","FAR","Fargo, ND: Hector International",13.00,4.00,0.94,0.00,0.06,0.00,3.00,0.00,1.00,288.00,16.00,0.00,1.00,0.00,271.00,
2019,10,"F9","Frontier Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",14.00,3.00,0.24,0.00,1.00,0.00,1.76,1.00,0.00,69.00,7.00,0.00,18.00,0.00,44.00,
2019,10,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",87.00,20.00,7.30,0.20,6.26,0.00,6.24,0.00,0.00,1157.00,451.00,9.00,242.00,0.00,455.00,
2019,10,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",17.00,2.00,1.08,0.00,0.00,0.00,0.92,0.00,0.00,138.00,30.00,0.00,0.00,0.00,108.00,
2019,10,"F9","Frontier Airlines Inc.","GEG","Spokane, WA: Spokane International",27.00,10.00,1.22,0.00,0.94,0.00,7.84,3.00,0.00,771.00,63.00,0.00,55.00,0.00,653.00,
2019,10,"F9","Frontier Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",14.00,4.00,0.87,0.00,0.15,0.00,2.98,1.00,0.00,532.00,101.00,0.00,25.00,0.00,406.00,
2019,10,"F9","Frontier Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",34.00,7.00,0.70,0.14,2.24,0.00,3.92,0.00,0.00,389.00,14.00,13.00,75.00,0.00,287.00,
2019,10,"F9","Frontier Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",29.00,2.00,1.12,0.00,0.00,0.00,0.88,1.00,0.00,105.00,55.00,0.00,0.00,0.00,50.00,
2019,10,"F9","Frontier Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",16.00,4.00,1.42,0.00,1.86,0.00,0.72,0.00,0.00,281.00,125.00,0.00,78.00,0.00,78.00,
2019,10,"F9","Frontier Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",28.00,6.00,2.70,0.00,0.69,0.00,2.61,0.00,0.00,248.00,97.00,0.00,29.00,0.00,122.00,
2019,10,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",108.00,12.00,1.82,1.18,3.64,0.00,5.37,1.00,1.00,997.00,155.00,45.00,156.00,0.00,641.00,
2019,10,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",139.00,45.00,15.32,1.11,14.93,0.00,13.64,1.00,0.00,3135.00,1038.00,55.00,896.00,0.00,1146.00,
2019,10,"F9","Frontier Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",14.00,4.00,0.67,0.00,1.45,0.00,1.87,1.00,0.00,337.00,63.00,0.00,95.00,0.00,179.00,
2019,10,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",62.00,16.00,5.23,0.49,3.32,0.00,6.97,1.00,0.00,1227.00,187.00,22.00,397.00,0.00,621.00,
2019,10,"F9","Frontier Airlines Inc.","ISP","Islip, NY: Long Island MacArthur",119.00,16.00,8.03,0.00,3.76,0.00,4.21,0.00,0.00,991.00,551.00,0.00,137.00,0.00,303.00,
2019,10,"F9","Frontier Airlines Inc.","JAC","Jackson, WY: Jackson Hole",4.00,1.00,0.14,0.00,0.05,0.00,0.81,0.00,0.00,84.00,12.00,0.00,4.00,0.00,68.00,
2019,10,"F9","Frontier Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",16.00,5.00,1.14,0.00,0.10,0.00,3.76,0.00,0.00,425.00,30.00,0.00,7.00,0.00,388.00,
2019,10,"F9","Frontier Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",88.00,21.00,11.63,0.32,4.89,0.00,4.16,1.00,0.00,1372.00,696.00,23.00,277.00,0.00,376.00,
2019,10,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1056.00,328.00,68.93,0.36,129.62,0.00,129.09,11.00,0.00,23115.00,4844.00,23.00,6262.00,0.00,11986.00,
2019,10,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",124.00,42.00,13.75,0.36,12.47,0.00,15.42,1.00,0.00,2357.00,540.00,21.00,454.00,0.00,1342.00,
2019,10,"F9","Frontier Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",8.00,1.00,0.27,0.00,0.40,0.00,0.33,0.00,0.00,67.00,18.00,0.00,27.00,0.00,22.00,
2019,10,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",93.00,31.00,4.24,1.79,16.74,0.00,8.23,2.00,0.00,1891.00,325.00,93.00,950.00,0.00,523.00,
2019,10,"F9","Frontier Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17.00,6.00,1.09,0.00,1.00,0.00,3.91,1.00,0.00,202.00,34.00,0.00,20.00,0.00,148.00,
2019,10,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",45.00,9.00,3.11,0.67,2.99,0.00,2.23,1.00,0.00,643.00,135.00,93.00,142.00,0.00,273.00,
2019,10,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",1066.00,213.00,64.10,0.06,48.42,0.00,100.41,13.00,1.00,14701.00,4243.00,2.00,2161.00,0.00,8295.00,
2019,10,"F9","Frontier Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",26.00,4.00,0.45,0.54,0.14,0.00,2.88,0.00,0.00,426.00,13.00,92.00,27.00,0.00,294.00,
2019,10,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",26.00,11.00,4.05,0.00,3.38,0.00,3.57,0.00,0.00,766.00,186.00,0.00,196.00,0.00,384.00,
2019,10,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",137.00,37.00,16.43,0.00,11.85,0.00,8.72,2.00,0.00,2247.00,958.00,0.00,500.00,0.00,789.00,
2019,10,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",105.00,25.00,8.79,0.00,5.01,0.00,11.20,1.00,0.00,1856.00,615.00,0.00,265.00,0.00,976.00,
2019,10,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",36.00,6.00,3.23,0.00,0.55,0.00,2.22,1.00,0.00,214.00,96.00,0.00,20.00,0.00,98.00,
2019,10,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",17.00,7.00,4.84,0.00,0.75,0.00,1.41,0.00,0.00,309.00,180.00,0.00,37.00,0.00,92.00,
2019,10,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",146.00,34.00,14.16,2.31,10.86,0.00,6.67,1.00,0.00,1686.00,712.00,166.00,451.00,0.00,357.00,
2019,10,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",93.00,21.00,8.22,0.15,8.79,0.00,3.84,3.00,1.00,1561.00,772.00,15.00,449.00,0.00,325.00,
2019,10,"F9","Frontier Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",51.00,12.00,2.49,0.02,3.57,0.00,5.92,0.00,0.00,1005.00,118.00,5.00,194.00,0.00,688.00,
2019,10,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",14.00,4.00,0.83,0.00,1.29,0.00,1.88,2.00,0.00,111.00,20.00,0.00,39.00,0.00,52.00,
2019,10,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",37.00,11.00,3.11,0.25,5.78,0.00,1.85,0.00,0.00,549.00,167.00,19.00,244.00,0.00,119.00,
2019,10,"F9","Frontier Airlines Inc.","ONT","Ontario, CA: Ontario International",93.00,20.00,5.48,0.30,11.68,0.00,2.54,1.00,0.00,683.00,196.00,24.00,370.00,0.00,93.00,
2019,10,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",282.00,72.00,26.62,1.18,21.87,0.00,22.32,7.00,0.00,5591.00,1686.00,113.00,1414.00,0.00,2378.00,
2019,10,"F9","Frontier Airlines Inc.","ORF","Norfolk, VA: Norfolk International",32.00,5.00,3.16,0.00,0.84,0.00,1.00,1.00,0.00,252.00,142.00,0.00,26.00,0.00,84.00,
2019,10,"F9","Frontier Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",30.00,3.00,0.41,0.67,0.56,0.00,1.37,1.00,0.00,257.00,7.00,38.00,27.00,0.00,185.00,
2019,10,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",62.00,26.00,10.27,0.48,6.11,0.00,9.14,0.00,0.00,1878.00,660.00,27.00,382.00,0.00,809.00,
2019,10,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",587.00,136.00,34.54,0.46,34.85,0.00,66.15,8.00,1.00,10817.00,2521.00,14.00,1982.00,0.00,6300.00,
2019,10,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",214.00,46.00,16.22,0.57,12.36,0.00,16.84,3.00,0.00,2811.00,771.00,70.00,608.00,0.00,1362.00,
2019,10,"F9","Frontier Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",14.00,3.00,0.82,0.00,0.18,0.00,2.00,0.00,0.00,131.00,28.00,0.00,6.00,0.00,97.00,
2019,10,"F9","Frontier Airlines Inc.","PNS","Pensacola, FL: Pensacola International",28.00,10.00,2.75,0.27,6.07,0.00,0.91,0.00,0.00,958.00,289.00,40.00,338.00,0.00,291.00,
2019,10,"F9","Frontier Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",50.00,10.00,3.26,0.00,2.14,0.00,4.61,0.00,0.00,1202.00,393.00,0.00,201.00,0.00,608.00,
2019,10,"F9","Frontier Airlines Inc.","PWM","Portland, ME: Portland International Jetport",40.00,5.00,3.00,0.00,0.47,0.00,1.53,0.00,0.00,305.00,224.00,0.00,8.00,0.00,73.00,
2019,10,"F9","Frontier Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",264.00,54.00,9.41,1.58,10.34,0.00,32.66,4.00,0.00,4247.00,554.00,83.00,621.00,0.00,2989.00,
2019,10,"F9","Frontier Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",14.00,5.00,2.00,0.35,2.49,0.00,0.16,0.00,0.00,201.00,37.00,26.00,127.00,0.00,11.00,
2019,10,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",115.00,27.00,9.47,0.27,8.37,0.00,8.89,2.00,0.00,1562.00,475.00,25.00,352.00,0.00,710.00,
2019,10,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",151.00,33.00,7.45,0.32,15.80,0.00,9.43,3.00,1.00,1980.00,277.00,35.00,709.00,0.00,959.00,
2019,10,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",155.00,29.00,8.22,1.11,9.82,0.00,9.85,0.00,1.00,1740.00,398.00,205.00,501.00,0.00,636.00,
2019,10,"F9","Frontier Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",22.00,6.00,2.79,0.00,0.21,0.00,3.00,0.00,0.00,471.00,170.00,0.00,31.00,0.00,270.00,
2019,10,"F9","Frontier Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",14.00,5.00,3.09,0.00,1.20,0.00,0.71,1.00,0.00,284.00,160.00,0.00,46.00,0.00,78.00,
2019,10,"F9","Frontier Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",18.00,4.00,2.06,0.00,0.07,0.00,1.87,2.00,0.00,305.00,154.00,0.00,8.00,0.00,143.00,
2019,10,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",76.00,29.00,7.08,0.90,11.76,0.00,9.26,0.00,0.00,1830.00,330.00,58.00,743.00,0.00,699.00,
2019,10,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",155.00,37.00,10.01,2.05,13.80,0.00,11.13,2.00,1.00,1800.00,371.00,139.00,613.00,0.00,677.00,
2019,10,"F9","Frontier Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",48.00,9.00,1.90,0.00,2.23,0.00,4.87,0.00,0.00,847.00,120.00,0.00,94.00,0.00,633.00,
2019,10,"F9","Frontier Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",142.00,27.00,13.24,0.00,6.91,0.00,6.85,0.00,1.00,1513.00,697.00,0.00,185.00,0.00,631.00,
2019,10,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",135.00,40.00,7.43,0.86,17.95,0.00,13.75,2.00,0.00,2566.00,437.00,78.00,749.00,0.00,1302.00,
2019,10,"F9","Frontier Airlines Inc.","SMF","Sacramento, CA: Sacramento International",48.00,15.00,5.99,0.00,3.82,0.00,5.19,0.00,0.00,1208.00,331.00,0.00,239.00,0.00,638.00,
2019,10,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62.00,17.00,5.28,0.05,5.99,0.00,5.68,2.00,0.00,1432.00,415.00,3.00,331.00,0.00,683.00,
